MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,Experiment,Universe,Model,SectorScope,WindowYears
2022-08-31,-0.0477502206554506,0.8753218290341572,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-09-30,-0.0919007260719216,0.7948791173993157,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-10-31,0.1122519761777705,0.884105869149831,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-11-30,0.0728890798725425,0.9485475324620768,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-12-31,-0.0428249533682206,0.9079260286168476,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-01-31,0.0755940633112102,0.9765598463060052,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-02-28,-0.0379861104589639,0.9394641361144364,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-03-31,0.0202178796171275,0.9584581089230066,71,71,0,0,2021,2022-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-04-30,0.0024169891925358,1.0024169891925343,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-05-31,-0.0392271070790409,0.9630950706196288,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-06-30,0.0828911453087839,1.042927124064534,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-07-31,0.0372273072084468,1.0817524925081066,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-08-31,-0.0217161703522354,1.0582609711018451,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-09-30,-0.0535658055450213,1.0015743697079182,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-10-31,-0.0416121537122634,0.959896703081369,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-11-30,0.073108300726759,1.0300731199168662,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-12-31,0.0735990461842059,1.1058855190427368,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-01-31,0.0023788756346001,1.1085162831586448,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-02-29,0.0481602180772156,1.1619026690977097,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-03-31,0.0578711977712631,1.229143368252022,74,74,0,0,2022,2023-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-04-30,-0.050797680029846,0.9492023199701528,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-05-31,0.0345246540565626,0.981973201696809,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-06-30,-0.01817141490763,0.9641293592206024,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-07-31,0.0338491568378858,0.9967643251128708,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-08-31,0.0095128686476713,1.0062464132103544,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-09-30,0.0133112546953511,1.0196408155028809,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-10-31,-0.0251051376098241,0.9940425925170876,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-11-30,0.0531557006725731,1.0468816230207143,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-12-31,-0.0478641851234443,0.9967734872141192,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-01-31,0.0347803203703909,1.031441588436138,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-02-28,-0.0047497265699304,1.0265425229182117,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-03-31,-0.0336011137009885,0.9920495508867372,75,75,0,0,2023,2024-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-04-30,-0.0130325995541485,0.98696740044585,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-05-31,0.0318632910413296,1.0184154299745607,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-06-30,0.051467861100698,1.0708310938672991,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-07-31,0.0169092792792451,1.088938075894401,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-08-31,0.0416541158708905,1.134296828683931,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-09-30,0.0173881912873474,1.1540201989177188,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-10-31,0.001737938544607,1.156025815102673,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-11-30,0.0256559958019291,1.185684808561869,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-12-31,0.0107936307110119,1.1984826525251426,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2026-01-31,0.0737024941054125,1.2868138131583162,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2026-02-28,0.0455224066296842,1.3453926748176035,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2026-03-31,-0.0695453771157104,1.2518268338786989,74,74,0,0,2024,2025-03-31,gap_top_20pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-04-30,0.0076877666196075,1.007687766619606,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-05-31,0.0047614389770063,1.012485810428241,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-06-30,0.0063806391771583,1.0189461170565763,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-07-31,0.0192499510870676,1.038560779970273,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-08-31,-0.0105758708945564,1.0275770952451575,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-09-30,0.0294499732504673,1.0578392132129204,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-10-31,0.0194533875699693,1.078417769414263,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-11-30,0.0391343411039437,1.120620938255075,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2017-12-31,0.0120345684628713,1.1341071276574328,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-01-31,0.056632822900865,1.1983348157686649,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-02-28,-0.0446445332004372,1.1448357173008408,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-03-31,-0.0057589426318073,1.1382426740820613,84,84,0,0,2016,2017-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-04-30,0.0036450976772368,1.0036450976772362,88,88,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-05-31,0.0104916070719514,1.014174947681756,88,88,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-06-30,0.0127392149094733,1.027094740296078,88,88,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-07-31,0.0444071844499451,1.0727051258759743,88,88,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-08-31,0.0159789447762199,1.0898458218435143,88,88,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-09-30,0.0007937401120938,1.0907108761883095,88,88,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-10-31,-0.0709104376094756,1.013368090652382,88,88,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-11-30,0.0056459371051791,1.0190895031566007,88,87,0,1,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2018-12-31,-0.1129872068991778,0.9039454266146656,88,87,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-01-31,0.0953610863717877,0.990146644517449,88,87,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-02-28,0.0249126248104505,1.0148137963796389,88,87,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-03-31,0.0124415332804228,1.0274396360007283,88,87,0,0,2017,2018-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-04-30,0.0387645788165469,1.0387645788165487,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-05-31,-0.0880315251792228,0.9473205486411748,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-06-30,0.0820196634964895,1.025019461264034,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-07-31,0.0060049033478948,1.0311746040586358,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-08-31,-0.0402191149415157,0.9897016741332296,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-09-30,0.0376965724847024,1.027010035030424,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-10-31,0.0251070553037064,1.0527952327773944,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-11-30,0.0263589412858145,1.080545800504159,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-12-31,0.0292177527557462,1.1121169205445494,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-01-31,-0.0270580201358956,1.0820252385149849,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-02-29,-0.0907447856552142,0.9838370901724104,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-03-31,-0.1986418237110416,0.7884058963459981,92,92,0,0,2018,2019-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-04-30,0.1503504879085913,1.1503504879085895,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-05-31,0.0461924320768838,1.2034879746859175,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-06-30,0.0132923449410311,1.2194851519778258,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-07-31,0.0396200353600069,1.2678011968201903,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-08-31,0.0660361430887412,1.351521898061486,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-09-30,-0.0381026169409408,1.300025376892356,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-10-31,-0.004162776600171,1.2946136616738,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-11-30,0.1758556838364751,1.522278832451489,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2020-12-31,0.0440782982167842,1.589378292797384,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-01-31,0.0072000715221194,1.6008219301812292,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-02-28,0.092412770902954,1.7487583204714918,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-03-31,0.0600158200453828,1.853711485135775,96,96,0,0,2019,2020-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-04-30,0.0427113487525312,1.0427113487525292,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-05-31,0.0252194339343303,1.0690079387249702,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-06-30,-0.0088006689469695,1.0595999537545695,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-07-31,0.0107137123895204,1.070952202907045,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-08-31,0.0139477765348405,1.0858896049126878,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-09-30,-0.0335943451283022,1.0494098547540152,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-10-31,0.0449029661416298,1.0965314699307274,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-11-30,-0.0054036665228133,1.0906061795354514,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2021-12-31,0.0708751339192423,1.16790303856318,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-01-31,-0.0670382414293442,1.0896088726979167,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-02-28,-0.0008348884353777,1.0886991708510163,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-03-31,0.0188327644645562,1.1092023859084112,99,99,0,0,2020,2021-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-04-30,-0.056537645441903,0.9434623545580968,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-05-31,0.0134786054030975,0.9561789113478626,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-06-30,-0.0994927048734385,0.861046085114924,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-07-31,0.0802417517195706,0.930137931295824,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-08-31,-0.0473197592072215,0.8861240283574023,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-09-30,-0.0908266948032572,0.8056403116759517,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-10-31,0.1140090164476099,0.897490571220673,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-11-30,0.0690972024890566,0.959504658952327,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2022-12-31,-0.0427586804235025,0.9184775058753226,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-01-31,0.0673601787785165,0.9803463148751304,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-02-28,-0.0365026218330852,0.9445611040777848,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-03-31,0.0105021691054825,0.9544810445232708,106,106,0,0,2021,2022-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-04-30,-0.0031819621589469,0.9968180378410544,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-05-31,-0.0394267460744699,0.9575167461806438,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-06-30,0.0808541232738644,1.034935923213123,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-07-31,0.0339437483031588,1.0700655277005666,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-08-31,-0.025021634669253,1.0432907389942816,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-09-30,-0.0507385119307265,0.9903557193866036,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-10-31,-0.041445659690056,0.9493097732688058,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-11-30,0.0798976888412275,1.0251574301473731,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2023-12-31,0.0745021763652413,1.1015338898103504,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-01-31,-0.0012173134006284,1.100192977845038,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-02-29,0.0436450792307572,1.1482109875322073,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-03-31,0.0507032573619514,1.2064290247388734,111,111,0,0,2022,2023-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-04-30,-0.0529068848269568,0.947093115173042,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-05-31,0.0388265840111348,0.9838655055756756,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-06-30,-0.0110716058717522,0.9729725344671296,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-07-31,0.0423337174813289,1.0141620788583536,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-08-31,0.0144006628007842,1.028766684981335,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-09-30,0.0155006261573467,1.0447132127683636,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-10-31,-0.0222679160220651,1.0214496266792958,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-11-30,0.0506871732075691,1.073224020829596,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2024-12-31,-0.0495380537239056,1.0200585916279534,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-01-31,0.0428901571239475,1.063809064898509,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-02-28,-0.0119424718840178,1.0511045550509952,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-03-31,-0.0443322910004742,1.0045066820445503,112,112,0,0,2023,2024-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-04-30,-0.0245730978040097,0.9754269021959916,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-05-31,0.0329230541427787,1.0075409349093132,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-06-30,0.0479701477612379,1.0558728224324088,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-07-31,0.0117412518673551,1.0682700911804828,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-08-31,0.0422775483767432,1.1134339316397937,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-09-30,0.0123099091023515,1.1271402021297534,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-10-31,0.0119959538840019,1.1406613240153067,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-11-30,0.0279686242064312,1.1725640519335012,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2025-12-31,0.0133872975736224,1.1882615158208676,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2026-01-31,0.0765898494003309,1.2792702863657968,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2026-02-28,0.0412483729134116,1.33203810419486,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2026-03-31,-0.0617956340584847,1.2497239649560767,111,111,0,0,2024,2025-03-31,gap_top_30pct,sp500_mse_all_w3,S&P500,mse,all,3
2019-04-30,0.1231407087379463,1.1231407087379464,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-05-31,-0.0876764695543835,1.024667696582995,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-06-30,0.0741740153899805,1.1006714140789582,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-07-31,0.0575362809430439,1.163999953785383,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-08-31,-0.0125698497205949,1.149368649291521,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-09-30,0.0135936807849756,1.1649927998142486,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-10-31,0.0990203740551296,1.2803508226233884,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-11-30,-0.0076356322362934,1.2705745346084003,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2019-12-31,0.0604160729933407,1.3473376584347814,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-01-31,0.0436442957648144,1.4061412616945814,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-02-29,-0.0455114934482013,1.3421456728757228,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-03-31,-0.131014301928932,1.1663053944569732,2,2,0,0,2018,2019-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-04-30,0.1360264871177734,1.1360264871177734,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-05-31,0.1280227482074596,1.281463720035057,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-06-30,0.010453140304337,1.2948590400955011,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-07-31,0.0758499972601167,1.3930740947389824,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-08-31,0.1565254959111728,1.6111257082590096,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-09-30,-0.0097999447758544,1.595336765291112,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-10-31,-0.0720179720022917,1.48044384679415,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-11-30,0.0632504967300964,1.5740826554848946,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2020-12-31,0.0109549386982303,1.5913266344816794,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2021-01-31,-0.0420702166082568,1.5243791782745468,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2021-02-28,0.0359999524276719,1.5792567561741642,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2021-03-31,-0.0092803191696189,1.564600749426091,2,2,0,0,2019,2020-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2021-04-30,0.0704586543957459,1.070458654395746,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2021-05-31,0.1761363639777948,1.2590053495695757,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2021-06-30,0.1035892961566744,1.389424827588976,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
2021-07-31,-0.0541980856766722,1.3141206617420131,2,2,0,0,2020,2021-03-31,gap_top_5pct,sp500_mse_bio_it_w5,S&P500,mse,bio_it,5
